INFO - 10.618953704833984, [0]
INFO - 10.442375183105469, [0]
INFO - 9.222770690917969, [0]
INFO - 14.165670394897461, [0]
INFO - 13.430315971374512, [0]
INFO - 12.090445518493652, [0]
INFO - 9.525469779968262, [0]
INFO - 12.063343048095703, [0]
INFO - 14.722260475158691, [1]
INFO - 14.228071212768555, [1]
INFO - 13.470002174377441, [1]
INFO - 12.09769058227539, [1]
INFO - 12.270054817199707, [1]
INFO - 13.202699661254883, [1]
INFO - 11.257248878479004, [1]
INFO - 8.292991638183594, [1]
INFO - 13.251452445983887, [1]
INFO - 11.838349342346191, [1]
INFO - 12.13214111328125, [1]
INFO - 13.013775825500488, [1]
INFO - 9.826355934143066, [1]
INFO - 12.36508846282959, [1]
INFO - 13.6333589553833, [1]
INFO - 14.636616706848145, [1]
INFO - 15.25050163269043, [1]
INFO - 14.354700088500977, [1]
INFO - 12.853060722351074, [1]
INFO - 15.082621574401855, [1]
INFO - 16.82600212097168, [1]
INFO - 16.839374542236328, [1]
INFO - 16.722213745117188, [1]
INFO - 16.44918441772461, [1]
INFO - 16.75287628173828, [1]
INFO - 16.578664779663086, [1]
INFO - 16.286376953125, [1]
INFO - 15.996391296386719, [1]
INFO - 15.762706756591797, [1]
INFO - 15.508138656616211, [1]
INFO - 14.887622833251953, [1]
INFO - 14.465462684631348, [1]
INFO - 13.354151725769043, [1]
INFO - 12.66324520111084, [1]
INFO - 16.376794815063477, [1]
INFO - 16.161405563354492, [1]
INFO - 15.87315559387207, [1]
INFO - 15.600579261779785, [1]
INFO - 15.199165344238281, [1]
INFO - 15.013660430908203, [1]
INFO - 14.328537940979004, [1]
INFO - 13.167755126953125, [1]
INFO - 11.3014497756958, [1]
INFO - 9.919965744018555, [1]
INFO - 15.397727012634277, [1]
INFO - 14.516923904418945, [1]
INFO - 13.887676239013672, [1]
INFO - 12.94408893585205, [1]
INFO - 13.146282196044922, [1]
INFO - 15.929617881774902, [1]
INFO - 15.607585906982422, [1]
INFO - 15.427732467651367, [1]
INFO - 15.020540237426758, [1]
INFO - 14.746760368347168, [1]
INFO - 12.322992324829102, [1]
INFO - 13.464613914489746, [1]
INFO - 14.770501136779785, [1]
INFO - 14.666040420532227, [1]
INFO - 14.584586143493652, [1]
INFO - 13.144256591796875, [0]
INFO - 11.770575523376465, [0]
INFO - 10.617361068725586, [0]
